IncidntNum,categories,description,days,date,time,address,longitude,latitude,periods
176027235,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,21:30:00,VANNESS AV / OAK ST,-122.419257894814,37.7751462916539,evening
176027241,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,10:30:00,2400 Block of BAY ST,-122.447215206842,37.8016545655556,morning
176027257,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,22:30:00,2100 Block of SACRAMENTO ST,-122.428274924635,37.7905069698436,evening
176027279,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,09:20:00,2200 Block of LOMBARD ST,-122.43850831913,37.7994111027248,morning
176027285,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,13:00:00,2900 Block of FRANKLIN ST,-122.426212235531,37.801601723179,afternoon
176027304,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,11:09:00,STEINER ST / OAK ST,-122.432469285221,37.7737575247075,morning
176027332,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,10:40:00,2100 Block of BUSH ST,-122.432110612129,37.7872485478241,morning
176027348,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,07:20:00,FILLMORE ST / WALLER ST,-122.430263450517,37.7711730992215,morning
176027354,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,16:00:00,WASHINGTON ST / GOUGH ST,-122.426158657654,37.7926332287606,afternoon
176027360,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,01/31/2017 12:00:00 AM,16:46:00,0 Block of MAGNOLIA ST,-122.432046110138,37.8008222735897,afternoon
176027376,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,18:05:00,1400 Block of WEBSTER ST,-122.431240435829,37.7840280157969,evening
176027376,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,02/01/2017 12:00:00 AM,18:05:00,1400 Block of WEBSTER ST,-122.431240435829,37.7840280157969,evening
176027382,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,01/26/2017 12:00:00 AM,18:00:00,1600 Block of POST ST,-122.428992673997,37.7857262026184,evening
176027398,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,16:30:00,1900 Block of JACKSON ST,-122.427164050227,37.7933560927644,afternoon
176027401,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,18:30:00,FILLMORE ST / BEACH ST,-122.437046332542,37.8043572546834,evening
176027417,NON-CRIMINAL,LOST PROPERTY,Monday,01/30/2017 12:00:00 AM,15:45:00,700 Block of CLEMENT ST,-122.467102254248,37.7827705350074,afternoon
176027423,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,10:00:00,1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,morning
176027439,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,18:00:00,800 Block of LA PLAYA ST,-122.509895418239,37.7723131976814,evening
176027445,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,01/24/2017 12:00:00 AM,01:00:00,600 Block of LAKE ST,-122.46630100528,37.7865366240211,early_morning
176027451,NON-CRIMINAL,LOST PROPERTY,Saturday,01/28/2017 12:00:00 AM,16:30:00,600 Block of POINTLOBOS AV,-122.510524514092,37.7798399991998,afternoon
176027467,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,01/24/2017 12:00:00 AM,09:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,morning
176027473,NON-CRIMINAL,LOST PROPERTY,Wednesday,01/25/2017 12:00:00 AM,23:00:00,GEARY BL / 36TH AV,-122.496522518983,37.7795492491798,evening
176027489,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,15:50:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176027495,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,14:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176027508,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,14:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176027514,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/27/2017 12:00:00 AM,00:01:00,1400 Block of LINCOLN WY,-122.473488660933,37.7655068886742,early_morning
176027520,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,07:00:00,JUNIPERO SERRA BL / GARFIELD ST,-122.472442065698,37.7196340990275,morning
176027536,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/30/2017 12:00:00 AM,08:35:00,38TH AV / JUDAH ST,-122.497350766766,37.7608009113292,morning
176027542,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,00:01:00,2300 Block of 24TH AV,-122.48118317163,37.7437268170337,early_morning
176027558,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,07:50:00,1000 Block of OCEAN AV,-122.453645949494,37.7232725511033,morning
176027564,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,16:00:00,2300 Block of 24TH AV,-122.48118317163,37.7437268170337,afternoon
176027564,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/30/2017 12:00:00 AM,16:00:00,2300 Block of 24TH AV,-122.48118317163,37.7437268170337,afternoon
176027570,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,08:57:00,3900 Block of ALEMANY BL,-122.468105304613,37.7109639146394,morning
176027586,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/31/2017 12:00:00 AM,09:00:00,1600 Block of HOLLOWAY AV,-122.478278206332,37.7209451616295,morning
176027592,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,15:00:00,3900 Block of ALEMANY BL,-122.468105304613,37.7109639146394,afternoon
176027605,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,06:00:00,0 Block of FERNWOOD DR,-122.46102658059,37.7336767162842,morning
176027611,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,01/23/2017 12:00:00 AM,12:00:00,2300 Block of TARAVAL ST,-122.491236457576,37.7423112678986,afternoon
176027627,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,21:00:00,FULTON ST / 29TH AV,-122.488470565209,37.7723729342487,evening
176027633,NON-CRIMINAL,LOST PROPERTY,Saturday,01/28/2017 12:00:00 AM,04:00:00,0 Block of DIAZ AV,-122.476289294393,37.718051791223,early_morning
176027649,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,12:15:00,1400 Block of 19TH AV,-122.477050196121,37.7607401048069,afternoon
176027724,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,22:30:00,JONES ST / SUTTER ST,-122.4135447894,37.7885973839627,evening
176027730,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/31/2017 12:00:00 AM,19:23:00,400 Block of POWELL ST,-122.408431861057,37.7887772719153,evening
176027746,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,01:00:00,JONES ST / POST ST,-122.413358051141,37.7876637195721,early_morning
176027752,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,17:30:00,300 Block of SAN JOSE AV,-122.421267437263,37.749397216636,afternoon
176027768,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/31/2017 12:00:00 AM,18:15:00,2500 Block of BRYANT ST,-122.409274108851,37.7535802615602,evening
176027774,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,21:00:00,700 Block of FLORIDA ST,-122.410965389217,37.7597503752149,evening
176027780,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,02/01/2017 12:00:00 AM,21:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
176027796,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/28/2017 12:00:00 AM,16:00:00,2800 Block of CESAR CHAVEZ ST,-122.405997639804,37.7490475978139,afternoon
176027809,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,04:00:00,300 Block of COLLINGWOOD ST,-122.43567368452,37.7570059119287,early_morning
176027815,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,01/31/2017 12:00:00 AM,19:00:00,3500 Block of 18TH ST,-122.422613974521,37.7616929830038,evening
176027821,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,01/27/2017 12:00:00 AM,04:07:00,2200 Block of MARKET ST,-122.432198022433,37.7651107322703,early_morning
176027837,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,14:00:00,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,afternoon
176027837,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,14:00:00,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,afternoon
176027843,NON-CRIMINAL,LOST PROPERTY,Wednesday,02/01/2017 12:00:00 AM,14:45:00,2700 Block of MISSION ST,-122.41844919178,37.7530267515876,afternoon
176027865,NON-CRIMINAL,LOST PROPERTY,Sunday,01/15/2017 12:00:00 AM,13:26:00,600 Block of ALVARADO ST,-122.435446402463,37.7536598749757,afternoon
176027887,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/31/2017 12:00:00 AM,12:00:00,0 Block of THE EMBARCADEROSOUTH ST,-122.388379873919,37.7833104067015,afternoon
176027893,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,10:45:00,1000 Block of BUSH ST,-122.414576897,37.7894768075723,morning
176027906,NON-CRIMINAL,LOST PROPERTY,Wednesday,02/01/2017 12:00:00 AM,12:45:00,400 Block of MONTGOMERY ST,-122.402932209678,37.7933156161821,afternoon
176027912,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,13:00:00,GEARY ST / LEAVENWORTH ST,-122.414809966357,37.7865194111614,afternoon
176027928,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,02/01/2017 12:00:00 AM,18:00:00,THE EMBARCADERONORTH ST / WASHINGTON ST,-122.395329662983,37.7966652983014,evening
176027934,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,01/25/2017 12:00:00 AM,15:30:00,700 Block of POST ST,-122.41420144235,37.7876109394648,afternoon
176027934,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,01/25/2017 12:00:00 AM,15:30:00,700 Block of POST ST,-122.41420144235,37.7876109394648,afternoon
176027940,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Wednesday,02/01/2017 12:00:00 AM,19:00:00,THE EMBARCADERONORTH ST / WASHINGTON ST,-122.395329662983,37.7966652983014,evening
176027940,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,19:00:00,THE EMBARCADERONORTH ST / WASHINGTON ST,-122.395329662983,37.7966652983014,evening
176027956,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/23/2017 12:00:00 AM,16:51:00,0 Block of POWELL ST,-122.407845374111,37.7850943210103,afternoon
176027962,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/27/2017 12:00:00 AM,12:30:00,TAYLOR ST / JEFFERSON ST,-122.41580571059,37.80821200646,afternoon
176027978,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,01/10/2017 12:00:00 AM,12:52:00,800 Block of WASHINGTON ST,-122.407398297689,37.795082613553,afternoon
176027984,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,12:00:00,500 Block of BEACH ST,-122.418111096758,37.8070199998601,afternoon
176027990,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,20:14:00,1900 Block of JONES ST,-122.415646156989,37.7993922855014,evening
176028001,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Monday,01/30/2017 12:00:00 AM,19:00:00,700 Block of BROADWAY ST,-122.409981227769,37.7974004148406,evening
176028001,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,19:00:00,700 Block of BROADWAY ST,-122.409981227769,37.7974004148406,evening
176028017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,18:30:00,600 Block of HARRISON ST,-122.396775154339,37.7829582416625,evening
176028023,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,17:00:00,HARRISON ST / SPEAR ST,-122.389432577161,37.7888379056123,afternoon
176028039,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,17:00:00,100 Block of HAWTHORNE ST,-122.397071005597,37.7840030154412,afternoon
176028045,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,10:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,morning
176028051,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,00:30:00,BONIFACIO ST / TANDANGSORA ST,-122.400271621269,37.7818706342618,early_morning
176028067,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,14:11:00,0 Block of PEARL ST,-122.423931310207,37.7702032324485,afternoon
176028073,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/15/2017 12:00:00 AM,17:45:00,300 Block of 3RD ST,-122.398472416,37.7833420916721,afternoon
176028089,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,12:00:00,800 Block of MISSION ST,-122.405395493939,37.7835100715421,afternoon
176028095,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,01/15/2017 12:00:00 AM,18:00:00,1600 Block of MISSION ST,-122.419230534198,37.7720332586406,evening
176028108,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/15/2017 12:00:00 AM,12:45:00,800 Block of MISSION ST,-122.405395493939,37.7835100715421,afternoon
176028114,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,22:00:00,700 Block of HARRISON ST,-122.397814506334,37.7821372491619,evening
176028120,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,21:00:00,0 Block of MOSS ST,-122.40811239746,37.7777588128811,evening
176028136,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/16/2017 12:00:00 AM,22:43:00,0 Block of RODGERS ST,-122.409152635707,37.7751049892719,evening
176028158,NON-CRIMINAL,LOST PROPERTY,Tuesday,01/17/2017 12:00:00 AM,10:56:00,300 Block of SPEAR ST,-122.390234287293,37.7894032659904,morning
176028164,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,01/03/2017 12:00:00 AM,00:30:00,900 Block of FOLSOM ST,-122.403860419019,37.7798137203933,early_morning
176028186,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/31/2017 12:00:00 AM,19:00:00,ANZA ST / 6TH AV,-122.464147081977,37.7790877048755,evening
176028192,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,20:45:00,1000 Block of GREAT HY,-122.510225749052,37.7672442209616,evening
176028205,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,21:00:00,400 Block of 18TH AV,-122.477237626959,37.7794507243979,evening
176028227,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,01/26/2017 12:00:00 AM,22:45:00,900 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,evening
176028233,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,21:15:00,HARRISON ST / FREMONT ST,-122.392055370759,37.7867658932764,evening
176028249,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/14/2017 12:00:00 AM,20:00:00,2ND ST / BRANNAN ST,-122.392082305321,37.7818457722573,evening
176028255,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,01/04/2017 12:00:00 AM,14:00:00,500 Block of 9TH ST,-122.407801069192,37.7706199686035,afternoon
176028277,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/11/2017 12:00:00 AM,18:30:00,BRANNAN ST / 8TH ST,-122.405427162783,37.7712969876277,evening
176028318,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,01/11/2017 12:00:00 AM,23:00:00,HARRISON ST / NORFOLK ST,-122.412753904622,37.7703899652452,evening
176028324,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,19:30:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
176028346,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017 12:00:00 AM,20:00:00,HOWARD ST / 9TH ST,-122.413163134276,37.7749926445385,evening
176028352,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017 12:00:00 AM,03:30:00,SHERMAN ST / CLEVELAND ST,-122.406472333764,37.7769634424169,early_morning
176028409,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,16:45:00,9TH ST / FOLSOM ST,-122.411612378034,37.7737679567236,afternoon
176028415,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,20:30:00,HOWARD ST / 6TH ST,-122.407163046954,37.7797376338991,evening
176028421,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/14/2017 12:00:00 AM,17:45:00,FOLSOM ST / 3RD ST,-122.398932711095,37.7837848211584,afternoon
176028437,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/16/2017 12:00:00 AM,12:30:00,ILLINOIS ST / CHINABASIN ST,-122.38792119559,37.7643790292129,afternoon
176028443,NON-CRIMINAL,LOST PROPERTY,Monday,01/16/2017 12:00:00 AM,13:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176028459,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,20:00:00,1000 Block of VANNESS AV,-122.421203512,37.7854812046447,evening
176028471,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/16/2017 12:00:00 AM,21:18:00,9TH ST / BRYANT ST,-122.408534526845,37.7712906694516,evening
176028487,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,01/26/2017 12:00:00 AM,09:35:00,1300 Block of FILLMORE ST,-122.432492300867,37.781889129386,morning
176028493,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,20:00:00,1800 Block of CHESTNUT ST,-122.4337848137,37.8010749308469,evening
176028506,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,10:05:00,PIERCE ST / HAYES ST,-122.434485055659,37.7754165687704,morning
176028512,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,18:00:00,FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,evening
176028528,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,18:30:00,CHESTNUT ST / AVILA ST,-122.440312380104,37.8003013096043,evening
176028534,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,19:00:00,POST ST / LAGUNA ST,-122.428151140162,37.7857828233879,evening
176028540,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/30/2017 12:00:00 AM,02:50:00,VALLEJO ST / GOUGH ST,-122.426893458029,37.7962718676275,early_morning
176028556,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,11:20:00,BAKER ST / BEACH ST,-122.446912736998,37.803282809104,morning
176028562,NON-CRIMINAL,LOST PROPERTY,Wednesday,02/01/2017 12:00:00 AM,12:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176028578,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/02/2017 12:00:00 AM,13:45:00,MARKET ST / OCTAVIA ST,-122.423619488896,37.7717157193406,afternoon
176028590,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,01/31/2017 12:00:00 AM,17:00:00,BERRY ST / DEHARO ST,-122.401966042339,37.7687048636082,afternoon
176028603,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,18:00:00,HOWARD ST / 1ST ST,-122.396039441019,37.7885368188001,evening
176028619,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017 12:00:00 AM,19:00:00,SHERIDAN ST / 10TH ST,-122.411900990843,37.7720739251332,evening
176028625,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,19:00:00,FOLSOM ST / 9TH ST,-122.411612378034,37.7737679567236,evening
176028631,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,19:45:00,HARRISON ST / 4TH ST,-122.399617558782,37.7807906550067,evening
176028647,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,01/31/2017 12:00:00 AM,19:30:00,BRYANT ST / 9TH ST,-122.408534526845,37.7712906694516,evening
176028653,NON-CRIMINAL,LOST PROPERTY,Wednesday,01/11/2017 12:00:00 AM,16:33:00,MISSION ST / SPEAR ST,-122.394064715984,37.792537817505,afternoon
176028669,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/30/2017 12:00:00 AM,19:00:00,5TH ST / BLUXOME ST,-122.397970821343,37.7759414270577,evening
176028675,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,01/31/2017 12:00:00 AM,06:30:00,VERMONT ST / ALAMEDA ST,-122.404878690799,37.7685314732448,morning
176028681,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,01/31/2017 12:00:00 AM,12:00:00,MISSION ST / 2ND ST,-122.399802145799,37.7880065324392,afternoon
176028697,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/26/2017 12:00:00 AM,20:00:00,MISSION ST / LASKIE ST,-122.414110572621,37.7767078195153,evening
176028700,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/27/2017 12:00:00 AM,19:27:00,HARRISON ST / 11TH ST,-122.41248326348,37.7706305910776,evening
176028716,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/19/2017 12:00:00 AM,12:30:00,9TH ST / MARKET ST,-122.416293820935,37.777493677735,afternoon
176028738,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,00:01:00,900 Block of MISSION ST,-122.40805253847,37.7815668300024,early_morning
176028744,NON-CRIMINAL,LOST PROPERTY,Friday,01/27/2017 12:00:00 AM,21:00:00,500 Block of 4TH ST,-122.39784956123,37.7793117074346,evening
176028766,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,22:30:00,FOLSOM ST / FREMONT ST,-122.393599296214,37.7879964380876,evening
176028772,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,19:00:00,10TH ST / FOLSOM ST,-122.412826648024,37.772811562575,evening
176028772,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/28/2017 12:00:00 AM,19:00:00,10TH ST / FOLSOM ST,-122.412826648024,37.772811562575,evening
176028788,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,20:00:00,MISSION ST / 6TH ST,-122.408710606663,37.7809706722053,evening
176028794,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,20:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
176028807,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,18:00:00,MISSION ST / 6TH ST,-122.408710606663,37.7809706722053,evening
176028829,NON-CRIMINAL,LOST PROPERTY,Thursday,01/26/2017 12:00:00 AM,20:30:00,BEALE ST / FOLSOM ST,-122.392727331074,37.7886861744434,evening
176028835,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,21:15:00,BERRY ST / 4TH ST,-122.393357241451,37.7757876218293,evening
176028841,NON-CRIMINAL,LOST PROPERTY,Friday,01/27/2017 12:00:00 AM,17:30:00,500 Block of 9TH ST,-122.407702149718,37.7706967930865,afternoon
176028857,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,23:55:00,HARRISON ST / 3RD ST,-122.397388784826,37.7825543452426,evening
176028863,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,02:00:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,early_morning
176028879,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/26/2017 12:00:00 AM,14:00:00,MISSION ST / PLUM ST,-122.419649218806,37.7710058100423,afternoon
176028885,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,19:30:00,FOLSOM ST / 9TH ST,-122.411612378034,37.7737679567236,evening
176028891,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/22/2017 12:00:00 AM,14:02:00,MISSION ST / 4TH ST,-122.404270179486,37.784478853874496,afternoon
176028904,NON-CRIMINAL,LOST PROPERTY,Friday,01/27/2017 12:00:00 AM,16:44:00,MARKET ST / 4TH ST,-122.405832474482,37.7857446545609,afternoon
